zone_id;pop_total;pop_empl
253201001;217695375.1904367;131461331.25570865
253201002;133861087.61303206;109471629.0470577
253201003;36966101.03762386;22431657.35089236
253401001;226473024.95402473;173221211.21495143
253401002;218159028.92777646;138309980.74573973
253401003;260398319.41341212;181435377.36308712
253401004;414514686.00868857;249998310.77862576
253401005;178765246.91083354;98331873.95430918
253401006;386518579.92706287;197600362.80163485
253401007;91748858.40787023;83862940.88777404
253401008;382058462.57000303;211186305.3535265
253501001;75172092.30264437;71131871.94068421
253501002;151325086.30481875;125657854.1092793
254101001;231424335.3367279;206590753.46462667
254201001;127933869.59184796;64968240.964478806
254201002;20265583.633529905;13070475.850946642
254201003;40179234.20360766;34038173.37285152
254201004;233956015.02578017;156437437.74720412
254201005;205330305.66790798;144050435.77041793
254301001;211854605.88912493;154755021.8016868
254301002;115953057.19405948;75107975.73076937
254301003;331816459.71803427;240581208.9064642
254301004;193341652.00080383;138866828.0935042
254301005;95668203.94843301;83496901.30230471
254401001;145175032.86738586;92893968.52150728
254501001;299340746.69754875;162141494.20932066
254601001;315665063.7390526;252671819.6515356
254601002;242457835.64384577;131341881.7089761
254601003;196946227.8696121;185765120.6559202
254601004;12366954.790425373;6510305.057866276
254601005;217374034.1054174;169475277.69276446
254601006;106084757.81262423;58427883.920091845
254601007;173892036.78309184;97740851.93210375
254601008;40815743.180720516;36035087.000086114
254601009;428533348.32233655;222347977.79109687
254601010;309223936.11265594;186009844.01326266
254601011;144376500.22957897;111076541.07431096
254601012;421891390.93250257;251044077.9280556
254601013;136906982.56943148;71709786.15244481
254601014;228534630.16155207;213722166.1094427
254601015;121905090.75970288;118422360.81914102
254601016;23662899.82501387;15320341.341856694
254701001;342784358.5645501;240670767.36716953
254801001;189894298.2269925;181202154.71805102
254901001;310806354.5216033;175718144.96300742
255001001;487098644.86602384;253979206.35193506
255001002;78761728.90694582;70156483.02255407
255001003;370590524.2264723;251046400.6822688
255101001;151884225.43644938;113801608.2151451
255301001;111820338.29674023;90448666.3029188
255401001;198823917.40992123;144565565.8209637
255401002;144421134.3176369;73165542.93741149
255501001;212392417.67962393;117030078.64726096
255601001;5491070.639961141;4531546.360256643
255601002;313018308.4749946;251697518.45399746
255601003;114736166.51859204;88721737.95522058
257101001;63952549.36417889;61581389.11503991
257201001;128028242.72870661;64357208.41864657
257201002;446159231.4075225;255971183.04987577
257201003;232609687.46095264;161573504.5286032
257301001;18576467.48815948;10500165.273785338
257301002;42236364.335713156;23914848.89195443
257301003;193226581.48594758;118807902.8728615
257301004;183716959.97229588;175253780.44712415
257401001;101537480.29975389;62772181.993220046
257501001;271534138.63335055;159086295.64503506
257501002;381247542.65417916;210818835.59030756
257601001;148995570.3333664;146579736.4925374
257601002;24924397.41088896;20140435.491573907
257801001;280568690.4399105;169250068.68147847
257901001;30543236.941371523;19667007.09232699
257901002;71558171.02190027;60846256.103953674
257901003;56775385.75840825;50302682.084912166
257901004;317842645.1211828;227525455.856264
258001001;266699677.74428523;217930358.7643478
258001002;77693203.34969378;74416856.1542783
258101001;354358799.5241407;206185360.2508708
258101002;18677059.232020546;10509530.810217028
258101003;384267833.08377546;248759446.49327427
258101004;264444547.59743994;158543671.21827862
258101005;3317116.915166564;2791172.335928025
258101006;206034297.30456048;111265285.69578159
258101007;53926876.34712824;35305480.345873035
258101008;351537639.7744695;196335501.95487514
258101009;318416558.5723009;186063414.16362774
258101010;95515724.02489266;63407133.70602868
258101011;346942822.3833624;250446415.2615667
258101012;7532672.229073909;6168208.703515708
258101013;113214116.31945601;104984771.48649421
258101014;173886604.41507328;103260124.82360822
258101015;239195667.76518506;234000347.6137809
258101016;422158637.21280307;218692644.99083474
258201001;337720.55182840663;191317.3104735014
258301001;3260059.551298695;2176742.884750799
258301002;104076198.82791036;69347913.26321158
258301003;32293695.16529649;28858454.528799057
258401001;162763808.81264305;128605547.83205572
258501001;404980232.35716873;204462386.6595094
258601001;120369166.13895206;97202323.0252664
258601002;229169149.4814739;183321454.16533485
258601003;56334160.22639004;53483867.645979576
258601004;271663684.3376591;229060792.28866717
260101001;425344779.3762124;241680792.19998118
260101002;377696220.66367054;227905003.84993678
260101003;409745449.2817554;215131584.47906366
260101004;165426940.88061565;99925634.06284513
260101005;181333484.25777653;99560054.31957291
260101006;218211702.49457958;127813406.33027616
260101007;142352306.10534313;76797885.88353015
260101008;161715851.6921324;129647812.50306877
260101009;340467022.90018386;182218906.0618862
260101010;79838816.28575712;73484195.5547248
260101011;155403655.53640658;111592283.51578227
260101012;166936375.69349775;126589131.60690929
260101013;278194169.46647394;228150216.17859244
260101014;208083942.78916556;147672550.38833788
260101015;88390220.1847061;67192015.10293666
261101001;221495931.0224218;182775500.40752935
261201001;270142830.1499973;191788102.44204527
261301001;130527659.86004296;124166645.45860158
261301002;160405257.382687;118011869.38015355
261301003;330460909.59236187;173294962.18018004
261401001;87441768.6005921;74779555.75647214
261401002;163091994.6439506;156942557.21490952
261501001;28972356.175311197;15293223.58689878
261601001;271961631.72538537;219649904.1622414
261701001;309794069.9702337;261572089.138366
261801001;75819628.5087011;38107221.15680538
261901001;70114837.20326479;57098050.53425064
262001001;48005365.72760862;36434882.28820475
262101001;51685700.44861535;32093070.767806306
262101002;71442612.73437545;61105852.51745846
262201001;358465603.67150223;248469343.83452937
270101001;496010935.16808695;263126076.90408933
270101002;338762389.0018588;208452136.3600924
270101003;37485902.01184319;34533693.63729761
270101004;411574267.5375785;218971171.59682173
270101005;307076940.4641581;163696634.30688122
270101006;11549882.133430531;6431052.864688707
270101007;155201596.57794297;135208009.49793229
270101008;88958946.59978001;55537811.352205604
270101009;97415713.41736098;57223044.215714455
270101010;392196237.9359939;198828813.5243535
270101011;519659870.292767;265421552.13176322
270101012;420740801.1941151;228004598.88787025
270101013;79967607.48142771;40138038.919712044
270101014;41023970.68091654;31314524.598681744
270101015;145975380.62323412;133074729.19296592
270101016;143079021.74718246;102971719.87872045
270101017;178902009.84249005;177943649.76771745
270101018;229341309.78329217;119904403.42989549
270101019;305082113.5513413;186319321.84010237
270101020;41797080.3021492;31391182.643767692
270101021;92512369.7004433;81740483.86635453
270101022;161380593.67097905;135348587.9912124
270101023;95731791.42521587;50483592.031249985
270101024;308730450.6144532;169841193.82577738
270101025;397182965.6959585;247105897.3932948
270101026;312817378.492846;225501471.50259802
270101027;75645319.44407678;55006822.80380032
270101028;171191173.61795864;92144551.48005655
270101029;263197444.57380906;189484817.03741917
270101030;380677943.84818804;256129630.97978252
270101031;150863616.92853007;78896010.23192658
270101032;225634294.49822724;214880434.3524593
270101033;477608394.4605936;265570183.17836133
270101034;8003153.4993934175;4908213.537666403
270101035;5457694.249768213;4410168.990508208
270101036;363711360.0230588;184933588.6445649
270101037;55027689.58667647;53091890.85929791
270101038;258083378.24036577;152178978.6385344
270101039;165194980.99079716;125035347.65187113
270101040;238878440.52762896;137759717.77916083
270101041;75253106.31224851;61688961.190626584
270101042;240784476.3006466;134213936.43475349
270101043;298792404.2911034;173805049.5160532
270101044;171470812.79742128;97904473.92504798
270101045;265243066.48096496;257698037.10653389
270101046;56945366.2584791;48581947.89275033
270101047;196091266.2983895;119740721.24497151
270101048;104961165.90020354;55819415.27204
270101049;102929864.4524783;66979789.070263304
270101050;254201303.15213177;234523079.134788
270101051;294899724.36813647;149127223.15831974
270101052;410115270.8206386;209761499.55316967
270101053;435674259.2816793;248276685.1638411
270101054;352096718.38777083;183546193.97197148
270101055;251271079.82086727;148536242.29341486
270101056;367191983.0860522;205867349.18424362
270101057;35709470.79918821;18144516.052573856
270101058;368077389.6398569;267963774.36134923
270101059;114061350.9852318;102199737.42575666
270101060;143942122.8471544;110664901.42545137
270101061;307813136.4367246;184027475.2703041
270101062;212198304.62233704;160165772.4913606
270101063;93773164.01032265;77404822.19407216
270101064;39941495.0669478;22282788.477246054
270101065;236665402.13310984;199425994.79727754
270101066;277583120.4212621;166098901.75249255
270101067;168980003.1974487;88114162.46682552
270101068;479776366.7094933;257473888.34564152
270101069;101244721.11843558;95041353.74411134
270101070;389857955.6697512;256922290.4144855
270101071;150432330.9164044;103969267.52437112
270101072;117171564.72077914;75177237.79754601
270101073;211440316.4541896;164638121.76216912
270101074;108246047.86548027;60024260.001105376
270101075;221073768.01593173;115836786.35406753
270101076;141267937.5598172;131514262.80464657
270101077;227033937.07506457;186743379.863718
270101078;206545462.32919735;108270769.72195181
270101079;129396762.99764916;92852423.80622666
270101080;308970285.3754703;252867538.42497143
270101081;219257273.7148151;111430511.32773434
270101082;394469311.9106686;205294335.34819764
270101083;166589725.45609763;143282970.34269616
270101084;68438407.05716953;65347221.97604754
270101085;141489168.64353144;80713356.99314047
270101086;145501119.8870434;137402275.6961156
270101087;61472152.49264422;46962482.75706176
270101088;267767649.33306655;147221142.6655415
270101089;114916712.07369925;57662490.887278765
270101090;407729445.75701064;238715102.39713305
270101091;120562319.85612272;97548613.09431612
270101092;102906382.99233867;58221711.94119369
270101093;144689935.84710276;100764949.265739
270101094;261863863.49719656;186455216.81285128
270101095;40199415.079688996;32126272.059689727
270101096;255380636.5055198;157753982.10284388
270101097;77946162.7938056;48939148.90865407
270101098;129210574.45765655;110867663.64070368
270101099;204576928.94784617;123414392.27754137
270101100;298944644.63588834;181470535.45612246
270101101;7641348.4795415765;4973281.612701907
270101102;394059353.3300026;240159800.06352606
270101103;214086901.41300428;195670372.69120842
270101104;290952787.9065038;155421464.35281938
270101105;47911932.9069869;47096138.50421358
270101106;178094426.62569824;102820233.64801274
270101107;376283445.7708674;235306456.77587277
270101108;17717736.09036654;12768036.3914316
270101109;285941258.7769739;204642154.2206421
270101110;202354931.9341079;119339725.60518414
270101111;377343185.3247245;192347006.99850285
270101112;94754837.89673397;89705327.26055767
270101113;94572927.9161505;60192737.20038621
270101114;96401864.16162273;81356568.48760065
270101115;291086013.3889702;207315353.27673292
270101116;282576441.33242553;215865792.50292894
270101117;442590671.3420529;268494751.6567534
270101118;164717968.523607;87235008.89218774
270101119;88111464.45464836;87883447.46623412
270101120;157855727.71994185;89464508.3928866
270101121;471490545.9272734;239360376.33736655
270101122;304739160.2336986;264097671.31435704
270101123;160838641.2441109;98174441.8025773
270101124;4772768.072540687;2579407.602046877
270101125;162509299.60676664;119597217.37511499
270101126;25707003.232210886;20225468.653275624
270101127;103454219.47843617;96444487.6321171
270101128;352233077.8448976;260179429.22731522
270101129;128655719.07112166;118251746.11816455
270101130;119230282.01737474;118483568.5901448
270101131;246764612.58567798;189393081.96594483
270101132;177258373.3764826;123010509.31899786
270101133;137861859.03804302;106377065.83163421
270101134;83993651.98848921;49846800.182860516
270101135;392860126.16993356;218216074.27409565
270101136;178052131.82356843;139981230.7397218
270101137;234433557.48111597;154264405.13981432
270103138;167280664.6539626;153336440.13243902
270103139;366588153.4261709;261293712.029326
270103140;4507854.76577519;2351198.2475542896
270104141;202660188.56595293;172686714.5020222
270201001;31812254.01453165;20304273.39855842
270301001;87490883.66726814;65339634.020329796
270301002;83299307.48255174;42314315.241832346
270301003;8219654.81367076;6915427.237761086
270301004;206920342.95442;113150689.3894079
270301005;148572567.5139717;79894707.04447427
270301006;197065158.8602723;161494140.9026927
270301007;4550674.513992246;4053738.7956676655
270301008;116506158.41181593;103693787.5122798
270301009;358703909.5707455;241011055.8002854
270301010;55646240.82657598;34010603.41840007
270301011;108622469.82261896;68217679.0290102
270301012;122712409.40739709;109289045.71683015
270301013;72808505.34744729;47787015.78534354
270303014;438014108.97872293;269159432.31971383
276101001;312424112.393331;216790127.02692297
276101002;99039677.63981846;65393909.03127915
276101003;414738717.49132454;258726390.609036
276101004;56454563.86707258;32878037.4778148
276101005;7224895.745768461;4741376.919548738
276101006;42881288.175010234;42448914.04081024
276101007;245784220.31580332;172646739.3810741
276101008;34478401.47542554;26217199.978787094
276101009;439282053.55306095;223047452.14105254
276201001;251050161.86092362;214632158.54287905
276201002;138192712.448033;122176339.88161205
276201003;175220018.64821905;100254614.71824649
276201004;198179759.35270777;184136886.04101938
276201005;101326782.13320611;56638437.416907065
276201006;7630670.505397073;7045871.145947815
276201007;152572993.09565526;118904809.6940484
276201008;278826194.60603315;152113787.31647015
276201009;23479602.759562947;13933483.55867417
276201010;270808941.49133843;242627508.64417455
276201011;181593611.15625757;126771880.80347696
276201012;55861984.57934472;33412080.707763918
276201013;50879080.363771684;29444353.982659664
276201014;183289616.44395164;92581414.70888183
276201015;261593478.5266169;204484353.49128485
276201016;145402185.2868643;107591771.62196356
276201017;508784568.2392566;254870189.4247712
276301001;239202765.4530427;232052370.85422027
276301002;165911380.99570084;105085345.06011277
276301003;13501776.36318044;12819603.059500074
276301004;138889784.8456788;87669384.17509423
276301005;272144570.4228994;162201580.41862893
276301006;183851523.592898;178150223.806048
276301007;294632760.84167784;220415838.4808361
276301008;306598056.61569685;180475021.6010448
276401001;110769294.58962564;56644339.74408286
276401002;92626972.0237106;88383227.78856793
276401003;19347659.377427567;10493015.584315097
276501001;251094455.0242799;237120001.84418187
276501002;106574749.86471653;75252339.75624058
276501003;349943519.38647854;177636320.75635758
276501004;177370816.4806538;159551527.80190995
276501005;73132630.87661852;46673951.76627046
276501006;384103504.3733286;203247458.98978502
276501007;149098276.21416366;131722167.22334093
276501008;416758014.00217545;249651075.68452868
276501009;112655166.18460065;89097306.97465241
276501010;116392692.92648363;63569483.64910477
276501011;12596838.580187213;8855529.31539375
276501012;267643922.88374397;138217967.10010117
276501013;185955180.4754336;182306057.93736768
276501014;293984299.1481292;214166962.84722826
276601001;347016343.09792393;218798917.7823085
276601002;130952004.91966537;92610885.53054087
276601003;103785211.83892979;60292465.01190671
276601004;231808259.61556745;168271888.69196808
276601005;274272898.9574467;265267141.4639552
276601006;299334555.85572267;198099591.8466671
276601007;391917423.4482367;230019265.0213909
276701001;79093720.6367489;47813801.2362878
276701002;4868912.780314189;2947819.7636642563
276701003;75645188.89392774;41110291.802758485
276701004;38994494.60614066;22786420.567010157
276701005;23614868.10358728;20674923.07709188
276701006;471464723.11046505;244634550.42294157
276801001;48152352.86184519;34348951.9084797
276801002;106003960.31264381;70225311.63155301
276801003;244818082.19981742;136442378.55909753
276901001;199423652.47742295;150198061.2107967
276901002;424898045.8620722;213133542.68224278
276901003;286243221.8931622;264717294.2301516
276901004;220597159.80700216;187844228.99299103
276901005;203195400.75535372;131078510.46396801
276901006;459600198.79967725;263547370.79748788
276901007;159387365.7091274;95174539.46578744
276901008;268939876.59173137;221900673.40695077
276901009;70550794.48327783;55025945.72895212
276901010;292069604.73324364;198281724.3973509
276901011;136871573.14877716;99144361.34942268
277001001;427050223.5013942;262124035.91299057
277001002;323415797.9474215;186127792.07309824
277001003;405261893.3263579;249085961.8189782
277001004;292677622.664662;224061607.97630772
277001005;147516440.82407472;97196235.76449516
277001006;91888241.41291429;51363121.97761728
277001007;371283814.8338273;225311972.95220488
277001008;349687043.69426835;276984789.209662
277001009;40323934.05668922;26021972.30429669
277001010;185696743.37792075;173131631.4004958
277001011;276851258.79388887;154377172.72022045
277001012;161004908.3269438;138465766.1065787
277001013;7519299.428763452;5169432.360288769
277101001;153980056.26386866;85098983.51187518
277101002;237204862.90852615;198093021.19858187
277101003;182697372.53060964;107158579.25808403
277101004;191945572.84417745;108187204.55871882
277101005;412213679.3742446;242794868.57501766
277101006;328577581.83676904;255296698.91759413
277101007;54856915.26351761;50113665.83915908
277101008;144721360.39167;110448267.33887523
277101009;239141807.72817856;178668594.6899559
277201001;70606402.30970968;42180395.51436996
277201002;63628662.97482791;61471830.39143898
277301001;119438575.58831102;59873745.7537093
277301002;411273599.31956154;232940276.07556129
277301003;343114185.7860253;211039690.99470368
277301004;32283778.71468966;23519579.394926004
277301005;405885475.2293663;237416542.9358494
277301006;34281477.54075428;19072293.943522822
277301007;199024334.20316485;147083707.60470983
277301008;223359319.22755972;206630560.23579243
277301009;287780754.7296556;223786372.67307195
277301010;403179535.42728454;211665991.70421702
277301011;194033428.17649752;121900922.45915948
277301012;1390372.3203231813;1323321.6023922618
277301013;196510609.17057294;100949638.44202119
277301014;272589750.6874341;258780783.52440664
277401001;243720899.82769245;193084869.7204919
277501001;310692705.1166872;241227852.76508173
277501002;203961585.17075297;191178070.66368744
277501003;391813812.70415586;227019092.83882287
277501004;162415452.0642887;94531512.71605429
277501005;79265438.44010514;49568705.40385987
277501006;253794867.68829647;201404147.63554856
277501007;213165413.98384708;114914627.54746182
277501008;219758228.08556786;129012717.38526405
278101001;92371525.19010869;65797838.55609661
278201001;132843898.37364532;102708163.61961183
278301001;71676738.4629388;65784023.641223356
278401001;406588468.030315;211076361.23976612
278501001;85162933.95424637;52324003.50518279
278601001;107015738.87529069;70301550.69986439
278601002;75335008.95498784;72202283.2353887
278701001;70394639.39622647;68577041.56311126
278701002;23595565.406002793;17586041.575833052
278701003;90735911.16444987;59294917.75379121
278701004;55067340.57599053;29970573.473804478
278701005;258887440.02833617;162636897.09431905
278801001;137010344.23611903;74006854.91883808
278901001;236463266.35331964;179196036.59886584
279001001;330150094.0221981;222993454.87034848
279101001;124013576.46724996;116125629.69330339
279101002;305105375.9096745;190297683.6981427
279201001;45829866.919398345;35014548.64088549
279301001;219220927.45642957;203487474.32643354
279301002;241307560.33662108;123988668.5591849
282101001;453505113.92233276;232313407.70859426
282101002;454253737.93748975;230735706.2955243
282201001;151377791.3840583;76481473.60767084
282301001;110104702.82647407;73129564.29493372
282301002;171486201.2160249;89299916.83460249
282301003;91690364.12664567;60323030.37398277
282301004;325408720.1232478;219826409.09889328
282401001;56209982.61412007;51539765.04931887
282401002;65641391.20619358;63830032.25728141
282401003;408856253.34235597;262625691.0647815
282401004;267351201.333319;209604611.85060894
282401005;214193751.7853974;165872976.40297475
282401006;458207932.1720323;255200628.0392385
282501001;199680614.0587599;111773552.29204592
282501002;285862926.71197665;184431279.6884396
282501003;27323358.550727557;23830615.705440786
282601001;43173302.87213539;21936060.918395273
282701001;265810924.53862807;148867434.37127388
282801001;140857577.3789163;120662573.1046435
282801002;380931770.15130997;231427225.4475439
282801003;288017985.84129685;254920637.98211792
282801004;185636217.45771557;102706655.13324964
282901001;90675850.4478333;50733410.04426137
282901002;313863404.46618813;167833395.2262595
282901003;144084034.9364692;120773490.74159576
282901004;415250242.7197841;227524060.0137355
282901005;296067508.07555777;161765715.07300094
282901006;70394897.74388342;68828702.43558767
282901007;338800702.1165197;244353210.03741768
282901008;123249615.10743278;120515452.2472902
282901009;195861264.2651925;100217356.12190022
282901010;103083256.85685353;85720092.48478337
282901011;387603223.33651495;220199248.0110282
282901012;273099699.45795906;194944234.8944135
282901013;295303121.09007436;200504385.61941546
282901014;475090098.04992;266747800.17804894
282901015;325416714.2196536;219443774.42183632
282901016;451351423.3724474;259055019.6228666
283001001;420308218.3768005;245287657.078263
283101001;66614017.08449018;62619590.37125682
283101002;436848715.875029;280551449.9328362
283101003;531143204.46534526;270435799.53031665
283101004;45007925.59422853;27071220.6461013
283101005;163674052.60079408;142765946.9027135
283101006;176710582.56496486;90897273.6648471
283101007;83778620.0428932;55600433.717895746
283101008;99750597.20176719;91406124.60263598
283101009;159865976.79525927;117765634.57435104
283101010;401100986.1262493;226096627.92171547
283101011;30601178.68304824;21606850.11734372
283101012;268963262.4901234;245928224.78688553
283101013;312812406.2253888;220660457.13270023
283101014;43243204.747252956;33951718.69534259
283103015;137155639.33344612;103538796.93482377
283201001;487068579.03812456;249104156.25118247
283301001;61691072.64583331;47340726.40764427
283401001;292306725.26036483;214606201.3177261
284101001;395329527.9855419;256237442.1611283
284201001;55066293.13015795;33894256.04792892
284301001;271346552.00960726;150584169.31816062
284401001;582457.1929462878;578628.8295744136
284501001;284098041.7901884;213738606.46459034
284601001;379480322.37385064;209225915.3502242
284601002;163632448.9094199;153813826.64827695
284601003;374981395.1475796;238424202.40339595
284601004;33243975.694057498;24688709.715851568
284601005;171969948.81288853;150491947.4694868
284701001;246445001.66259795;132669568.81182183
284801001;418726410.6310355;249433770.96389687
284901001;45096046.53260251;22690719.06609921
284901002;172881019.3440173;121125338.45629708
285001001;231516836.2437922;170864672.11752683
285101001;216808308.7465503;163358746.79314342
285201001;48186266.1242352;30388844.05939573
285301001;72916478.59654014;62667868.75806218
285401001;10866223.330897635;8828952.124103159
285501001;160515988.94304886;116339145.60605845
285601001;93881879.51177062;78720009.18320008
285601002;89615034.76385431;46624889.10519158
285701001;45879214.761234105;42547258.773343615
285801001;381530094.3972759;266050362.26036453
285901001;146306328.56240922;93108793.51256654
286001001;82050886.52544264;53379458.6626384
286101001;358357447.7553921;245145590.48422745
286101002;121153564.91622853;73606850.68811303
286101003;68327354.97521782;61484905.85288472
286101004;111509860.39809014;73670477.3419795
286101005;180165060.61515915;142006409.04701844
286101006;222630095.64181575;151356333.29176226
286201001;338440655.4140325;277972183.3859986
286301001;468839114.4516182;268669931.0874156
286401001;117353710.84477264;98603383.17115717
286501001;232697325.17406383;163950312.7708104
286601001;187006876.18513384;107189710.56479909
286701001;86845231.52778415;51840741.566133626
286801001;112923641.91895548;60988615.08204394
286901001;31029431.49106471;21294263.328994393
288101001;136548171.4331839;115358851.51851125
288201001;338843808.1576552;200478404.8914475
288301001;9862462.51786071;6789913.61934874
288401001;350177995.37883085;204070348.423249
288501001;69157941.03650057;67030407.38109529
288601001;82559720.78382486;71979694.86190502
288601002;160101260.79255697;126876101.41839975
288701001;230731438.4984437;139477418.243942
288801001;226612684.16811955;180324508.0969223
288901001;331704991.2852233;254868523.2129864
289001001;308612119.65735924;284685197.1121002
289101001;306544817.70575076;198438117.12727666
289101002;256737934.1673007;131080062.8310491
289201001;258116840.5182757;230088963.77692
289201002;417220547.5991501;265931015.4312243
289301001;124445763.44478497;120935271.76979195
289401001;71671260.26785131;51279809.17099974
289501001;360706353.51975054;242688584.20542973
290101001;126866665.16402565;96744408.31688769
290301001;46988296.35602201;26007218.245192967
290401001;319026914.079019;280822708.0862313
290401002;245320864.5045847;211238647.6401687
291401001;22336509.187104993;20339385.080838338
291501001;339686617.8379197;206123737.39587143
291701001;194257073.2846707;101871088.46791776
291901001;136251666.2941303;125289334.30682293
292001001;263038015.23331743;151988479.78146762
292001002;206898432.09245268;155263074.00362927
292001003;439692025.2283811;270309997.48888034
292001004;190181912.1681443;143331691.60063627
292001005;129704116.96127601;103181102.62760904
292001006;405369175.42616147;226048919.8969341
292001007;356920515.5170806;244822977.7160161
292001008;355384574.4982966;187411133.04712185
292001009;122779442.70240802;96670695.8122923
293101001;180680921.4400061;95311671.1743854
293201001;57810751.44087328;40767864.901461825
293201002;176470473.43480676;138714489.56840152
293201003;198368967.3802151;113886340.00837202
293201004;337470710.4498753;271314040.0480279
293201005;34464676.61186912;21236878.792953655
293301001;234541531.9029172;136640932.0509105
293601001;465014811.86263263;271072563.5159585
293701001;69072564.00804615;47713490.59487456
293701002;201262046.96806222;135174375.43507686
293701003;371272403.67326015;214833425.63084078
293701004;63006903.587494634;32502203.367333554
293701005;181652689.30820233;108676565.67655791
293701006;142100735.82761046;117515592.67952591
293701007;284690140.47200346;253705207.2609257
293701008;15880463.75103228;13808349.880499577
293701009;313840418.5849487;205625657.92721385
293801001;210093101.17236677;109619349.10464984
293901001;15917601.067987192;8176413.061291309
293901002;299870171.8358608;259638946.87488598
293901003;58933698.02976721;49004377.7112096
293901004;148062310.69670025;81196053.43740815
293901005;42998305.083320625;41122151.1135
293901006;185585818.71774516;135960428.9350068
293901007;262812400.78518456;156768547.3305308
293901008;444448482.89342993;230152027.7138995
293901009;435600438.15715444;286505838.50824267
293901010;156479571.22526175;110273480.61188145
293901011;309007251.3573244;286143993.5642999
293901012;336867132.81352466;258389359.92948368
293901013;265227513.5830066;257124647.91534626
293901014;161944420.9740889;152251653.08136424
293901015;250662646.1864844;187639505.24805787
293901016;334384184.5280975;254278501.41643372
293901017;393908205.9541876;274320542.3003309
293901018;13241992.569774624;9435419.04053761
293901019;183390111.2105254;119155559.7337606
293901020;138526811.32995266;125062392.6109294
293901021;136538158.6256266;103655769.14681104
293901022;236710282.90665078;147320005.84972143
293901023;36047100.20747435;30215479.19956814
293901024;308092164.4977025;225036832.89035618
293901025;186567731.1298301;154796795.46570972
293901026;142800825.116727;125586282.4421372
293901027;507893739.8845071;285643191.80168355
293901028;320802887.5373088;176135605.0848007
293901029;94620988.5662236;60392608.16767624
293901030;259385668.9940544;229418989.21995464
293901031;189981366.66916546;115625434.59954298
295101001;214543763.90527663;166385189.41614628
295201001;437178051.8837417;268292540.21548975
295201002;228008503.41512;158556434.45738965
295301001;2839644.3977874876;1953454.1803781642
296101001;101826790.85610142;60086463.838493004
296201001;432868339.0847995;278195153.91797423
296301001;388531182.4607128;204639465.12955996
296401001;256081461.72175604;130773939.89829746
296401002;189206334.82494253;172925486.3984737
296401003;101662625.01781897;63659906.57832866
296401004;326553054.0570306;256489111.0810915
297101001;13563612.260209551;9295367.773229124
297101002;137094783.63905782;95038811.32264444
297201001;266898424.83651382;265931428.1105719
297301001;328599600.238812;212731895.3487137
297401001;289113280.32334507;171000291.51204062
297401002;7185186.229433308;6529139.118000102
300101001;276453687.8180374;184687971.66104254
300101002;495576381.6422909;288637238.06328356
300101003;245734072.91928047;171269622.0088972
300101004;265516581.5436757;261730201.23783013
300101005;104427399.3333129;100783143.02548344
300101006;21927460.328992445;17554815.078056753
300101007;316967722.26060903;165328414.9701819
300101008;28741822.689213824;23781969.27964643
300101009;28091207.294534028;14498967.040657947
300101010;40641085.30216804;24795974.324308027
300101011;107911505.4560336;54821749.38291461
300101012;306330126.01256394;200491588.89933652
300101013;30504043.86056245;17118538.04716416
300201001;95249170.3995251;51801913.73851396
300301001;159174407.16450512;104712934.13130887
300401001;206181747.34034097;136108167.4116016
300501001;280777966.0816055;272359005.59761125
300601001;23179200.10494295;14281450.690877307
300601002;392611817.1994021;286919263.2186624
300701001;76955877.58598681;54157371.20864599
302101001;296410132.70402646;283734442.17774487
302201001;26330038.61035885;20962771.34024959
302201002;58962661.31010659;39010728.175523676
302201003;262694733.60130915;165861133.35734087
302301001;2927464.588268576;1928102.6172225622
302301002;71683581.1820208;55992494.96998306
302301003;370504657.6950186;217180762.46967092
302401001;59285144.083363235;36303660.19104068
302401002;24262808.741133153;17034818.101831313
302401003;247002042.6930539;130599848.84815761
302401004;195814136.493263;112363883.66303281
302401005;72708091.95476295;43671021.82204333
302401006;172350199.2760755;129661432.03732873
302501001;205787617.86859787;165070806.5720169
302501002;299779986.36334795;286026492.4653476
303101001;255153106.43648845;147959724.5975687
303201001;74554925.91115524;41563787.97601492
303201002;96992293.069671;75778479.2876651
303201003;382575784.16511774;280454641.5680404
303201004;380081602.15979505;216156961.92253804
303301001;20443088.14217148;16625406.57553497
303401001;84126314.20309523;77775668.40551588
303501001;170131694.35746214;88154512.9251731
303601001;87604551.07730958;80023887.40902863
303701001;222015711.82835326;177738991.7344458
303701002;359122262.28550154;192346295.4789529
303801001;143153084.7210163;126788037.66693692
303801002;274947197.5509181;205624365.7959405
310101001;1044676.9116825609;749421.3038597828
310101002;6847778.159866847;5296420.557310188
310101003;2743761.31779395;1809903.305464039
310101004;121116215.78178072;73348787.66467008
310101005;284687109.2613326;194393345.51815873
310101006;138323231.2966206;75690920.9697626
310201001;124105872.61771517;76718160.76336718
310301001;338104931.4595993;232328652.6523139
310301002;225798495.72395077;140267153.66134995
310401001;411816824.42476916;208802857.94260633
310501001;355918026.10138965;223203638.86199087
310501002;396970943.09063333;227355235.3008891
311101001;393726605.2027653;229264987.96427727
320101001;42227930.23105748;27244819.0398394
320201001;334385842.77630347;311307971.3758726
320301001;123846030.62675677;71436658.50760616
320301002;33490926.638681047;26378980.44001051
320301003;409821870.89997065;265859973.7888647
320301004;393593749.50780034;224671664.12608585
320301005;136012650.04185835;126627034.30084099
